Iteration,wt,bias,mse_loss
9936,-4.53539,33.46028,1.4701377
9937,-4.535408,33.46035,1.4701364
9938,-4.5354266,33.46042,1.4701349
9939,-4.535445,33.460487,1.4701358
9940,-4.535464,33.460556,1.4701366
9941,-4.5354824,33.460625,1.4701346
9942,-4.535501,33.460693,1.4701347
9943,-4.5355196,33.460762,1.4701347
9944,-4.5355377,33.46083,1.4701339
9945,-4.5355563,33.4609,1.4701334
9946,-4.535575,33.460968,1.4701334
9947,-4.535593,33.461037,1.4701332
9948,-4.5356116,33.461105,1.4701318
9949,-4.53563,33.461174,1.4701303
9950,-4.535649,33.461243,1.4701306
9951,-4.5356674,33.46131,1.4701303
9952,-4.535686,33.46138,1.4701297
9953,-4.535704,33.46145,1.4701301
9954,-4.5357227,33.461517,1.4701288
9955,-4.5357413,33.461586,1.4701272
9956,-4.53576,33.461655,1.4701267
9957,-4.5357785,33.461723,1.4701271
9958,-4.535797,33.461792,1.4701263
9959,-4.5358152,33.46186,1.4701258
9960,-4.535834,33.46193,1.4701253
9961,-4.5358524,33.461998,1.470125
9962,-4.535871,33.462067,1.4701245
9963,-4.5358896,33.462135,1.4701236
9964,-4.5359077,33.462204,1.470124
9965,-4.5359263,33.462273,1.4701229
9966,-4.535945,33.46234,1.4701213
9967,-4.5359635,33.46241,1.470122
9968,-4.535982,33.46248,1.4701221
9969,-4.5360003,33.462547,1.4701205
9970,-4.536019,33.462616,1.470121
9971,-4.5360374,33.462685,1.4701195
9972,-4.536056,33.462753,1.4701183
9973,-4.5360746,33.462822,1.4701194
9974,-4.536093,33.46289,1.4701186
9975,-4.5361114,33.46296,1.470117
9976,-4.53613,33.463028,1.4701169
9977,-4.5361485,33.463097,1.4701163
9978,-4.536167,33.463165,1.4701163
9979,-4.5361857,33.463234,1.4701157
9980,-4.5362043,33.463303,1.4701155
9981,-4.5362225,33.46337,1.4701154
9982,-4.536241,33.46344,1.4701138
9983,-4.5362597,33.46351,1.4701132
9984,-4.5362782,33.463577,1.4701128
9985,-4.536297,33.463646,1.4701126
9986,-4.536315,33.463715,1.4701117
9987,-4.5363336,33.463783,1.4701118
9988,-4.536352,33.463852,1.4701105
9989,-4.5363708,33.46392,1.470109
9990,-4.5363894,33.46399,1.4701111
9991,-4.5364075,33.464058,1.4701087
9992,-4.536426,33.464127,1.4701096
9993,-4.5364447,33.464195,1.4701089
9994,-4.5364633,33.464264,1.4701073
9995,-4.536482,33.464333,1.4701072
9996,-4.5365,33.4644,1.4701067
9997,-4.5365186,33.46447,1.470107
9998,-4.536537,33.46454,1.4701065
9999,-4.536556,33.464607,1.4701049
10000,-4.5365744,33.464676,1.4701043
10001,-4.536593,33.464745,1.4701039
10002,-4.536611,33.464813,1.4701033
10003,-4.5366297,33.46488,1.4701035
10004,-4.5366483,33.46495,1.4701033
10005,-4.536667,33.46502,1.4701021
10006,-4.5366855,33.465088,1.4701015
10007,-4.536704,33.465157,1.470102
10008,-4.536722,33.465225,1.4701015
10009,-4.536741,33.465294,1.470101
10010,-4.5367594,33.465363,1.4701003
10011,-4.536778,33.46543,1.4700989
10012,-4.536796,33.4655,1.4700984
10013,-4.5368147,33.46557,1.4700985
10014,-4.5368333,33.465637,1.4700981
10015,-4.536852,33.465706,1.4700975
10016,-4.5368705,33.46577,1.4700963
10017,-4.5368886,33.46584,1.4700974
10018,-4.5369067,33.465904,1.4700959
10019,-4.536925,33.46597,1.4700947
10020,-4.5369425,33.466034,1.470094
10021,-4.53696,33.4661,1.4700944
10022,-4.536978,33.466164,1.4700943
10023,-4.5369954,33.46623,1.4700938
10024,-4.537013,33.466293,1.470093
10025,-4.5370307,33.46636,1.4700928
10026,-4.5370483,33.466423,1.4700919
10027,-4.537066,33.466488,1.4700909
10028,-4.5370836,33.466553,1.4700915
10029,-4.5371013,33.466618,1.4700915
10030,-4.537119,33.466682,1.470092
10031,-4.537136,33.466747,1.4700893
10032,-4.5371537,33.466812,1.4700887
10033,-4.537171,33.466877,1.4700891
10034,-4.5371885,33.46694,1.4700881
10035,-4.537206,33.467007,1.4700876
10036,-4.537224,33.46707,1.4700869
10037,-4.537241,33.467136,1.4700879
10038,-4.5372586,33.4672,1.4700872
10039,-4.537276,33.467266,1.4700868
10040,-4.5372934,33.46733,1.4700863
10041,-4.537311,33.467396,1.4700854
10042,-4.5373287,33.46746,1.4700845
10043,-4.5373464,33.467525,1.4700841
10044,-4.5373635,33.46759,1.4700843
10045,-4.537381,33.467655,1.4700838
10046,-4.5373983,33.46772,1.4700835
10047,-4.537416,33.467785,1.4700831
10048,-4.537433,33.46785,1.4700822
10049,-4.537451,33.467915,1.4700805
10050,-4.5374684,33.46798,1.4700811
10051,-4.537486,33.468044,1.4700805
10052,-4.5375032,33.46811,1.4700807
10053,-4.537521,33.468174,1.4700798
10054,-4.537538,33.46824,1.4700793
10055,-4.5375557,33.468304,1.4700794
10056,-4.5375733,33.46837,1.4700781
10057,-4.5375905,33.468433,1.4700792
10058,-4.537608,33.4685,1.4700782
10059,-4.537626,33.468563,1.4700778
10060,-4.537643,33.468628,1.4700773
10061,-4.5376606,33.468693,1.4700763
10062,-4.5376782,33.468758,1.4700757
10063,-4.5376954,33.468822,1.470075
10064,-4.537713,33.468887,1.4700752
10065,-4.5377307,33.468952,1.4700747
10066,-4.537748,33.469017,1.4700748
10067,-4.5377655,33.46908,1.4700735
10068,-4.537783,33.469147,1.4700724
10069,-4.5378003,33.46921,1.4700719
10070,-4.537818,33.469276,1.4700712
10071,-4.5378356,33.46934,1.4700706
10072,-4.537853,33.469406,1.4700725
10073,-4.5378704,33.46947,1.4700718
10074,-4.5378876,33.469536,1.4700701
10075,-4.537905,33.4696,1.4700705
10076,-4.537923,33.469666,1.47007
10077,-4.5379405,33.46973,1.4700686
10078,-4.5379577,33.469795,1.4700686
10079,-4.5379753,33.46986,1.4700692
10080,-4.537993,33.469925,1.4700692
10081,-4.53801,33.46999,1.4700663
10082,-4.538028,33.470055,1.4700667
10083,-4.538045,33.47012,1.4700662
10084,-4.5380626,33.470184,1.4700655
10085,-4.53808,33.47025,1.470065
10086,-4.5380974,33.470314,1.470066
10087,-4.538115,33.47038,1.4700643
10088,-4.5381327,33.470444,1.4700636
10089,-4.5381503,33.47051,1.4700636
10090,-4.5381675,33.470573,1.4700636
10091,-4.538185,33.47064,1.4700626
10092,-4.538203,33.470703,1.470062
10093,-4.53822,33.470768,1.4700624
10094,-4.5382376,33.470833,1.4700614
10095,-4.5382547,33.470898,1.470061
10096,-4.5382724,33.470963,1.4700602
10097,-4.53829,33.471027,1.4700612
10098,-4.5383077,33.471092,1.4700606
10099,-4.538325,33.471157,1.470059
10100,-4.5383425,33.471222,1.4700587
10101,-4.5383596,33.471287,1.4700583
10102,-4.5383773,33.47135,1.4700576
10103,-4.538395,33.471416,1.4700574
10104,-4.538412,33.47148,1.4700568
10105,-4.5384297,33.471546,1.4700563
10106,-4.5384474,33.47161,1.4700555
10107,-4.5384645,33.471676,1.4700563
10108,-4.538482,33.47174,1.4700556
10109,-4.5385,33.471806,1.4700552
10110,-4.538517,33.47187,1.4700546
10111,-4.5385346,33.471935,1.470055
10112,-4.5385523,33.472,1.4700536
10113,-4.5385695,33.472065,1.4700528
10114,-4.538587,33.47213,1.470052
10115,-4.5386047,33.472195,1.470053
10116,-4.538622,33.47226,1.4700521
10117,-4.5386395,33.472324,1.4700525
10118,-4.5386567,33.47239,1.4700506
10119,-4.5386744,33.472454,1.4700497
10120,-4.538692,33.47252,1.4700491
10121,-4.538709,33.47258,1.4700501
10122,-4.5387263,33.47264,1.4700483
10123,-4.5387435,33.472706,1.4700487
10124,-4.5387607,33.472767,1.470048
10125,-4.5387774,33.472828,1.4700472
10126,-4.538794,33.47289,1.4700483
10127,-4.5388107,33.47295,1.4700476
10128,-4.5388274,33.47301,1.4700457
10129,-4.538844,33.473072,1.4700466
10130,-4.538861,33.473133,1.4700462
10131,-4.5388775,33.473194,1.4700449
10132,-4.538894,33.473255,1.4700452
10133,-4.5389104,33.473316,1.4700453
10134,-4.538927,33.473377,1.4700438
10135,-4.5389433,33.47344,1.4700426
10136,-4.53896,33.4735,1.4700438
10137,-4.538976,33.47356,1.4700438
10138,-4.538993,33.47362,1.4700431
10139,-4.539009,33.473682,1.4700421
10140,-4.539026,33.473743,1.4700412
10141,-4.539042,33.473804,1.470042
10142,-4.5390587,33.473866,1.4700413
10143,-4.539075,33.473927,1.47004
10144,-4.5390916,33.473988,1.4700402
10145,-4.539108,33.47405,1.470039
10146,-4.5391245,33.47411,1.4700383
10147,-4.5391407,33.47417,1.4700391
10148,-4.5391574,33.47423,1.4700392
10149,-4.5391736,33.474293,1.4700375
10150,-4.53919,33.474354,1.4700375
10151,-4.5392065,33.474415,1.4700375
10152,-4.539223,33.474476,1.4700366
10153,-4.5392394,33.474537,1.4700358
10154,-4.539256,33.474598,1.4700366
10155,-4.5392723,33.47466,1.4700367
10156,-4.539289,33.47472,1.4700353
10157,-4.539305,33.47478,1.470035
10158,-4.539322,33.474842,1.4700346
10159,-4.539338,33.474903,1.4700338
10160,-4.539355,33.474964,1.4700327
10161,-4.539371,33.475025,1.4700342
10162,-4.5393877,33.475086,1.4700333
10163,-4.539404,33.475147,1.470032
10164,-4.5394206,33.47521,1.4700325
10165,-4.539437,33.47527,1.4700317
10166,-4.5394535,33.47533,1.4700309
10167,-4.5394697,33.47539,1.4700316
10168,-4.5394864,33.475452,1.4700305
10169,-4.5395026,33.475513,1.4700297
10170,-4.539519,33.475574,1.470031
10171,-4.5395355,33.475636,1.4700291
10172,-4.539552,33.475697,1.4700292
10173,-4.5395684,33.475758,1.4700285
10174,-4.539585,33.47582,1.4700269
10175,-4.5396013,33.47588,1.4700271
10176,-4.539618,33.47594,1.4700272
10177,-4.539634,33.476,1.4700269
10178,-4.539651,33.476063,1.4700266
10179,-4.539667,33.476124,1.4700264
10180,-4.539684,33.476185,1.4700257
10181,-4.5397,33.476246,1.4700254
10182,-4.5397167,33.476307,1.4700258
10183,-4.539733,33.476368,1.4700238
10184,-4.5397496,33.47643,1.470023
10185,-4.539766,33.47649,1.4700248
10186,-4.5397825,33.47655,1.4700243
10187,-4.5397987,33.476612,1.4700224
10188,-4.5398154,33.476673,1.470022
10189,-4.5398316,33.476734,1.4700211
10190,-4.5398483,33.476795,1.4700216
10191,-4.5398645,33.476856,1.470022
10192,-4.539881,33.476917,1.4700202
10193,-4.5398974,33.47698,1.4700195
10194,-4.539914,33.47704,1.4700196
10195,-4.5399303,33.4771,1.4700195
10196,-4.539947,33.47716,1.4700197
10197,-4.5399632,33.477222,1.4700186
10198,-4.53998,33.477283,1.4700187
10199,-4.539996,33.477345,1.4700181
10200,-4.540013,33.477406,1.4700178
10201,-4.540029,33.477467,1.4700176
10202,-4.5400457,33.477528,1.4700159
10203,-4.540062,33.47759,1.4700161
10204,-4.5400786,33.47765,1.4700167
10205,-4.5400953,33.47771,1.4700154
10206,-4.5401115,33.47777,1.4700153
10207,-4.5401278,33.477833,1.4700147
10208,-4.5401444,33.477894,1.4700136
10209,-4.5401607,33.477955,1.4700154
10210,-4.5401773,33.478016,1.4700148
10211,-4.5401936,33.478077,1.470013
10212,-4.5402102,33.478138,1.4700129
10213,-4.5402265,33.4782,1.4700129
10214,-4.540243,33.47826,1.4700121
10215,-4.5402594,33.47832,1.4700123
10216,-4.540276,33.478382,1.4700123
10217,-4.5402923,33.478443,1.4700097
10218,-4.540309,33.478504,1.47001
10219,-4.540325,33.478565,1.470011
10220,-4.540342,33.478626,1.4700097
10221,-4.540358,33.478687,1.4700086
10222,-4.5403748,33.47875,1.4700094
10223,-4.540391,33.47881,1.4700087
10224,-4.5404077,33.47887,1.4700079
10225,-4.540424,33.47893,1.470008
10226,-4.5404406,33.478992,1.4700073
10227,-4.540457,33.479053,1.4700077
10228,-4.5404735,33.479115,1.4700073
10229,-4.5404897,33.479176,1.4700063
10230,-4.5405064,33.479237,1.4700067
10231,-4.5405226,33.479298,1.4700049
10232,-4.5405393,33.479355,1.470004
10233,-4.5405555,33.479416,1.4700053
10234,-4.5405717,33.479473,1.4700044
10235,-4.540588,33.47953,1.4700034
10236,-4.5406036,33.47959,1.4700031
10237,-4.54062,33.47965,1.4700043
10238,-4.5406356,33.479706,1.470004
10239,-4.5406513,33.479763,1.4700029
10240,-4.540667,33.47982,1.4700006
10241,-4.540683,33.479877,1.4700015
10242,-4.540698,33.479935,1.4700013
10243,-4.5407133,33.479992,1.4700016
10244,-4.540729,33.48005,1.4700003
10245,-4.5407443,33.480106,1.4700004
10246,-4.54076,33.480164,1.4700003
10247,-4.5407753,33.48022,1.47
10248,-4.5407906,33.480278,1.4699985
10249,-4.540806,33.480335,1.4699992
10250,-4.5408216,33.480392,1.4699982
10251,-4.540837,33.48045,1.4699993
10252,-4.5408525,33.480507,1.4699972
10253,-4.540868,33.480564,1.4699982
10254,-4.540883,33.48062,1.4699968
10255,-4.5408983,33.48068,1.4699968
10256,-4.540914,33.480736,1.4699959
10257,-4.5409293,33.480793,1.4699957
10258,-4.540945,33.48085,1.4699959
10259,-4.5409603,33.480907,1.4699963
10260,-4.540976,33.480965,1.469994
10261,-4.5409913,33.48102,1.4699957
10262,-4.5410066,33.48108,1.4699938
10263,-4.541022,33.481136,1.4699938
10264,-4.541037,33.481194,1.469994
10265,-4.541053,33.48125,1.4699934
10266,-4.5410686,33.481308,1.4699923
10267,-4.541084,33.481365,1.4699924
10268,-4.541099,33.481422,1.4699924
10269,-4.5411143,33.48148,1.4699913
10270,-4.54113,33.481537,1.469991
10271,-4.5411453,33.481594,1.4699904
10272,-4.5411606,33.48165,1.46999
10273,-4.5411763,33.48171,1.4699913
10274,-4.5411916,33.481766,1.46999
10275,-4.541207,33.481823,1.4699898
10276,-4.5412226,33.48188,1.4699894
10277,-4.541238,33.481937,1.469989
10278,-4.541253,33.481995,1.4699886
10279,-4.541269,33.48205,1.469987
10280,-4.541284,33.48211,1.4699876
10281,-4.5413,33.482166,1.469988
10282,-4.541315,33.482224,1.4699888
10283,-4.5413303,33.48228,1.4699868
10284,-4.541346,33.482338,1.4699868
10285,-4.5413613,33.482395,1.4699862
10286,-4.5413766,33.482452,1.4699854
10287,-4.5413923,33.48251,1.4699854
10288,-4.5414076,33.482567,1.4699852
10289,-4.5414233,33.482624,1.4699838
10290,-4.5414386,33.48268,1.469985
10291,-4.541454,33.48274,1.4699838
10292,-4.5414696,33.482796,1.4699844
10293,-4.541485,33.482853,1.4699827
10294,-4.5415,33.48291,1.4699832
10295,-4.5415154,33.482967,1.4699816
10296,-4.541531,33.483025,1.4699824
10297,-4.5415463,33.48308,1.4699824
10298,-4.5415616,33.48314,1.469982
10299,-4.5415773,33.483196,1.4699813
10300,-4.5415926,33.483253,1.4699802
10301,-4.5416083,33.48331,1.4699805
10302,-4.5416236,33.483368,1.46998
10303,-4.541639,33.483425,1.4699792
10304,-4.5416546,33.483482,1.4699799
10305,-4.54167,33.48354,1.469979
10306,-4.5416856,33.483597,1.469979
10307,-4.541701,33.483654,1.469979
10308,-4.541716,33.48371,1.4699781
10309,-4.5417314,33.48377,1.469977
10310,-4.5417466,33.483826,1.4699787
10311,-4.5417624,33.483883,1.469977
10312,-4.5417776,33.48394,1.4699768
10313,-4.5417933,33.483997,1.4699767
10314,-4.5418086,33.484055,1.4699767
10315,-4.541824,33.48411,1.4699746
10316,-4.5418396,33.48417,1.4699756
10317,-4.541855,33.484226,1.4699737
10318,-4.54187,33.484283,1.4699754
10319,-4.541886,33.48434,1.4699737
10320,-4.541901,33.484398,1.4699745
10321,-4.541917,33.484455,1.4699737
10322,-4.541932,33.484512,1.4699734
10323,-4.5419474,33.48457,1.4699723
10324,-4.541963,33.484627,1.4699725
10325,-4.5419784,33.484684,1.4699713
10326,-4.5419936,33.48474,1.4699723
10327,-4.542009,33.4848,1.4699714
10328,-4.5420246,33.484856,1.4699723
10329,-4.54204,33.484913,1.4699706
10330,-4.542055,33.48497,1.469971
10331,-4.542071,33.485027,1.4699695
10332,-4.542086,33.485085,1.46997
10333,-4.542102,33.48514,1.4699688
10334,-4.542117,33.4852,1.4699692
10335,-4.5421324,33.485256,1.4699689
10336,-4.542148,33.485313,1.4699692
10337,-4.5421634,33.48537,1.469968
10338,-4.5421786,33.485428,1.4699677
10339,-4.5421944,33.485485,1.4699662
10340,-4.5422096,33.485542,1.4699668
10341,-4.542225,33.4856,1.4699659
10342,-4.5422406,33.485657,1.4699669
10343,-4.542256,33.485714,1.4699659
10344,-4.5422716,33.48577,1.4699652
10345,-4.542287,33.48583,1.4699657
10346,-4.542302,33.485886,1.4699647
10347,-4.5423174,33.485943,1.4699649
10348,-4.542333,33.486,1.4699638
10349,-4.5423484,33.486057,1.4699639
10350,-4.5423636,33.486115,1.4699638
10351,-4.5423794,33.486168,1.4699637
10352,-4.5423946,33.48622,1.4699628
10353,-4.5424094,33.48628,1.4699633
10354,-4.5424247,33.486332,1.4699625
10355,-4.5424395,33.486385,1.4699625
10356,-4.5424542,33.48644,1.469963
10357,-4.542469,33.486492,1.469961
10358,-4.542484,33.486546,1.4699608
10359,-4.542498,33.4866,1.4699615
10360,-4.5425124,33.486652,1.4699603
10361,-4.5425267,33.486706,1.46996
10362,-4.542541,33.48676,1.4699591
10363,-4.542556,33.486813,1.4699596
10364,-4.54257,33.486866,1.4699591
10365,-4.5425844,33.48692,1.4699585
10366,-4.5425987,33.486973,1.469959
10367,-4.542613,33.487026,1.469957
10368,-4.542628,33.48708,1.4699574
10369,-4.542642,33.487133,1.4699565
10370,-4.5426564,33.487186,1.4699572
10371,-4.5426707,33.48724,1.4699572
10372,-4.5426855,33.487293,1.469956
10373,-4.5427,33.487347,1.4699565
10374,-4.542714,33.4874,1.4699566
10375,-4.5427284,33.487453,1.469956
10376,-4.5427427,33.487507,1.4699557
10377,-4.5427575,33.48756,1.4699557
10378,-4.542772,33.487614,1.4699546
10379,-4.542786,33.487667,1.4699552
10380,-4.5428004,33.48772,1.4699546
10381,-4.5428147,33.487774,1.469953
10382,-4.542829,33.487827,1.4699543
10383,-4.542844,33.48788,1.4699534
10384,-4.542858,33.487934,1.4699522
10385,-4.5428724,33.487988,1.4699519
10386,-4.5428867,33.48804,1.4699519
10387,-4.542901,33.488094,1.4699516
10388,-4.542916,33.488148,1.4699514
10389,-4.54293,33.4882,1.4699513
10390,-4.5429444,33.488255,1.4699514
10391,-4.5429587,33.488308,1.4699515
10392,-4.542973,33.48836,1.4699504
10393,-4.542988,33.488415,1.4699491
10394,-4.543002,33.48847,1.4699503
10395,-4.5430164,33.48852,1.4699498
10396,-4.5430307,33.488575,1.4699494
10397,-4.543045,33.48863,1.469949
10398,-4.5430593,33.48868,1.4699479
10399,-4.5430737,33.488735,1.4699478
10400,-4.5430884,33.48879,1.4699486
10401,-4.5431027,33.488842,1.4699466
10402,-4.543117,33.488895,1.4699471
10403,-4.5431314,33.48895,1.469947
10404,-4.543146,33.489002,1.4699459
10405,-4.5431604,33.489056,1.4699465
10406,-4.5431747,33.48911,1.4699458
10407,-4.543189,33.489162,1.4699465
10408,-4.5432034,33.489216,1.469945
10409,-4.5432177,33.48927,1.4699458
10410,-4.5432324,33.489323,1.4699453
10411,-4.5432467,33.489376,1.4699442
10412,-4.543261,33.48943,1.4699451
10413,-4.5432754,33.489483,1.4699439
10414,-4.5432897,33.489536,1.4699434
10415,-4.543304,33.48959,1.4699423
10416,-4.5433187,33.489643,1.469943
10417,-4.543333,33.489697,1.4699427
10418,-4.5433474,33.48975,1.4699421
10419,-4.5433617,33.489803,1.4699425
10420,-4.543376,33.489857,1.4699405
10421,-4.5433908,33.48991,1.469941
10422,-4.543405,33.489964,1.4699402
10423,-4.5434194,33.490017,1.4699408
10424,-4.5434337,33.49007,1.4699409
10425,-4.5434484,33.490124,1.4699396
10426,-4.5434628,33.490177,1.4699401
10427,-4.543477,33.49023,1.4699402
10428,-4.5434914,33.490284,1.4699396
10429,-4.5435057,33.490337,1.4699394
10430,-4.5435205,33.49039,1.4699394
10431,-4.5435348,33.490444,1.4699383
10432,-4.543549,33.490498,1.4699389
10433,-4.5435634,33.49055,1.4699383
10434,-4.5435777,33.490604,1.4699366
10435,-4.543592,33.490658,1.469938
10436,-4.5436068,33.49071,1.4699372
10437,-4.543621,33.490765,1.469936
10438,-4.5436354,33.490818,1.4699357
10439,-4.5436497,33.49087,1.4699357
10440,-4.543664,33.490925,1.4699354
10441,-4.5436788,33.49098,1.4699352
10442,-4.543693,33.49103,1.469935
10443,-4.5437074,33.491085,1.4699352
10444,-4.5437217,33.49114,1.4699354
10445,-4.543736,33.49119,1.4699343
10446,-4.543751,33.491245,1.4699332
10447,-4.543765,33.4913,1.4699341
10448,-4.5437794,33.491352,1.4699336
10449,-4.5437937,33.491405,1.4699333
10450,-4.543808,33.49146,1.4699328
10451,-4.5438223,33.491512,1.4699317
10452,-4.5438366,33.491566,1.4699316
10453,-4.5438514,33.49162,1.4699326
10454,-4.5438657,33.491673,1.4699308
10455,-4.54388,33.491726,1.469931
10456,-4.5438943,33.49178,1.4699309
10457,-4.543909,33.491833,1.4699298
10458,-4.5439234,33.491886,1.4699304
10459,-4.5439377,33.49194,1.4699298
10460,-4.543952,33.491993,1.46993
10461,-4.5439663,33.492046,1.469929
10462,-4.543981,33.4921,1.4699289
10463,-4.5439954,33.492153,1.4699295
10464,-4.5440097,33.492207,1.4699281
10465,-4.544024,33.49226,1.4699289
10466,-4.5440383,33.492313,1.4699278
10467,-4.5440526,33.492367,1.4699275
10468,-4.544067,33.49242,1.4699265
10469,-4.5440817,33.492474,1.4699268
10470,-4.544096,33.492527,1.4699267
10471,-4.5441103,33.49258,1.469926
10472,-4.5441246,33.492634,1.4699266
10473,-4.544139,33.492687,1.4699247
10474,-4.5441537,33.49274,1.469925
10475,-4.544168,33.492794,1.4699242
10476,-4.5441823,33.492847,1.4699249
10477,-4.5441966,33.492897,1.469925
10478,-4.544211,33.49295,1.4699248
10479,-4.544225,33.493,1.4699246
10480,-4.544239,33.493053,1.469924
10481,-4.5442533,33.493103,1.4699243
10482,-4.544267,33.493153,1.4699221
10483,-4.544281,33.493202,1.4699233
10484,-4.544295,33.49325,1.4699229
10485,-4.544308,33.4933,1.4699224
10486,-4.544322,33.49335,1.4699221
10487,-4.5443354,33.4934,1.4699211
10488,-4.5443487,33.49345,1.4699229
10489,-4.544362,33.4935,1.469922
10490,-4.5443754,33.49355,1.4699208
10491,-4.544389,33.4936,1.4699211
10492,-4.544402,33.49365,1.4699205
10493,-4.5444155,33.4937,1.4699198
10494,-4.544429,33.493748,1.4699209
10495,-4.544442,33.493797,1.4699205
10496,-4.5444555,33.493847,1.46992
10497,-4.544469,33.493896,1.469919
10498,-4.544482,33.493946,1.4699185
10499,-4.5444956,33.493996,1.4699186
10500,-4.544509,33.494045,1.4699185
10501,-4.5445223,33.494095,1.4699181
10502,-4.5445356,33.494144,1.4699183
10503,-4.544549,33.494194,1.4699173
10504,-4.5445623,33.494244,1.469917
10505,-4.5445757,33.494293,1.4699173
10506,-4.544589,33.494343,1.4699172
10507,-4.5446024,33.494392,1.4699169
10508,-4.5446157,33.494442,1.4699162
10509,-4.544629,33.49449,1.4699161
10510,-4.5446424,33.49454,1.4699155
10511,-4.544656,33.49459,1.4699154
10512,-4.544669,33.49464,1.4699165
10513,-4.5446825,33.49469,1.4699155
10514,-4.544696,33.49474,1.4699144
10515,-4.544709,33.49479,1.4699146
10516,-4.5447226,33.49484,1.4699138
10517,-4.544736,33.49489,1.4699146
10518,-4.5447497,33.494938,1.4699141
10519,-4.544763,33.494987,1.4699118
10520,-4.5447764,33.495037,1.4699123
10521,-4.54479,33.495087,1.4699119
10522,-4.544803,33.495136,1.4699115
10523,-4.5448165,33.495186,1.4699113
10524,-4.54483,33.495235,1.469911
10525,-4.544843,33.495285,1.4699116
